Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
5018-HEKFO,Female,51,No,0,Rowland Heights,91748,33.976753,-117.897367,0,10,Offer D,Yes,17.01,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,24.5,270.15,0,0,170.1,440.25,Stayed,,
5018-LXQQG,Female,47,Yes,2,Torrance,90505,33.807882,-118.347957,1,30,Offer C,Yes,16.48,No,Yes,DSL,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,1923.5,0,0,494.4,2417.9,Stayed,,
5019-GQVCR,Male,74,No,0,Westlake Village,91361,34.130992,-118.894673,0,43,None,Yes,8.81,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.85,3645.6,0,0,378.83,4024.43,Stayed,,
5020-ZSTTY,Female,70,No,0,San Diego,92122,32.85723,-117.209774,0,54,Offer B,Yes,12.08,Yes,Yes,DSL,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,82.45,4350.1,0,0,652.32,5002.42,Churned,Competitor,Competitor made better offer
5022-JNQEQ,Female,39,Yes,1,Esparto,95627,38.834469,-122.127193,10,9,None,Yes,8.1,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,647.5,0,0,72.9,720.4,Stayed,,
5022-KVDQT,Male,20,No,0,Woodland Hills,91364,34.153733,-118.593408,0,27,None,Yes,25.51,Yes,Yes,Fiber Optic,69,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.3,2272.8,29.93,130,688.77,3061.64,Stayed,,
5025-GOOKI,Female,46,No,0,San Geronimo,94963,38.00474,-122.663717,0,20,Offer D,Yes,33.86,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,18.9,347.65,0,0,677.2,1024.85,Stayed,,
5027-QPKTE,Male,39,Yes,0,Modesto,95350,37.671806,-121.007575,1,7,Offer E,Yes,14.75,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.35,451.1,0,10,103.25,564.35,Churned,Competitor,Competitor had better devices
5027-XWQHA,Male,35,No,0,Ukiah,95482,39.134075,-123.23422,0,6,None,Yes,41.16,No,Yes,Cable,10,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.75,270.95,0,10,246.96,527.91,Churned,Dissatisfaction,Network reliability
5027-YOCXN,Male,23,Yes,0,Cardiff By The Sea,92007,33.015866,-117.272254,6,51,None,Yes,26.73,Yes,Yes,Fiber Optic,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.05,5686.4,20.28,0,1363.23,7029.35,Stayed,,
5028-GZLDO,Male,21,No,0,Moraga,94556,37.827946,-122.107185,0,2,None,Yes,36.06,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-2,140.7,0,0,72.12,212.82,Churned,Dissatisfaction,Service dissatisfaction
5028-HTLJB,Male,69,No,0,New Cuyama,93254,34.956577,-119.750142,0,1,Offer E,Yes,19.87,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0,0,19.87,39.92,Churned,Price,Long distance charges
5032-MIYKT,Female,19,No,0,Weott,95571,40.310119,-123.909449,0,1,None,Yes,38.81,No,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,70.7,70.7,0,0,38.81,109.51,Joined,,
5032-USPKF,Female,57,No,0,Indio,92203,33.752938,-116.230055,0,38,None,Yes,25.11,Yes,Yes,DSL,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.1,3187.65,0,0,954.18,4141.83,Stayed,,
5035-BVCXS,Male,20,No,0,Loyalton,96118,39.637471,-120.226338,0,11,None,Yes,13.55,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,866.4,0,0,149.05,1015.45,Stayed,,
5035-PGZXH,Female,49,No,0,Chico,95926,39.745712,-121.84333,0,56,None,Yes,32.43,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.8,5914.4,0,30,1816.08,7760.48,Stayed,,
5038-ETMLM,Female,35,Yes,0,Sacramento,95823,38.475465,-121.443625,10,72,Offer A,Yes,29,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,8182.75,0,0,2088,10270.75,Stayed,,
5039-LZRQT,Female,52,No,0,Mountain Center,92561,33.638645,-116.55783,0,13,None,Yes,26.57,No,No,,,,,,,,,,,One Year,No,Mailed Check,20.2,273.25,0,0,345.41,618.66,Stayed,,
5043-TRZWM,Female,32,No,0,Los Angeles,90022,34.02381,-118.156582,0,1,None,Yes,7.11,No,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.55,75.55,0,0,7.11,82.66,Joined,,
5044-LRQAQ,Female,19,Yes,0,Ladera Ranch,92694,33.569186,-117.640055,8,7,None,Yes,41.22,No,Yes,Fiber Optic,73,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,477.55,0,0,288.54,766.09,Stayed,,
5044-XDPYX,Female,59,Yes,0,Chico,95973,39.903272,-121.843567,7,51,None,Yes,20.47,Yes,No,,,,,,,,,,,Two Year,No,Mailed Check,25.5,1281.25,0,0,1043.97,2325.22,Stayed,,
5046-NUHWD,Female,69,Yes,0,Hacienda Heights,91745,33.998471,-117.973758,5,29,None,No,,,Yes,Cable,23,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45,1228.65,0,0,0,1228.65,Stayed,,
5047-LHVLY,Male,68,No,0,San Diego,92121,32.898613,-117.202937,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-9,50.15,0,0,39.78,89.93,Churned,Competitor,Competitor made better offer
5049-GLYVG,Male,56,No,0,Badger,93603,36.64545,-118.924982,0,1,Offer E,Yes,47.26,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.6,20.6,0,0,47.26,67.86,Churned,Price,Long distance charges
5049-MUBWG,Male,24,No,0,Carmel By The Sea,93921,36.554618,-121.922239,0,26,None,Yes,49.61,No,Yes,DSL,76,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75,1908.35,0,0,1289.86,3198.21,Stayed,,
5052-PNLOS,Male,50,No,0,Echo Lake,95721,38.851842,-120.076204,0,3,Offer E,Yes,13.83,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,323.25,0,0,41.49,364.74,Churned,Dissatisfaction,Poor expertise of online support
5054-IEXZT,Male,41,No,0,San Diego,92117,32.825086,-117.199424,0,1,None,Yes,32.82,No,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0,10,32.82,118.17,Churned,Competitor,Competitor made better offer
5055-BRMNE,Female,35,Yes,2,Friant,93626,37.027663,-119.69056,3,67,Offer A,Yes,40.35,Yes,Yes,Fiber Optic,16,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,106.7,7009.5,0,0,2703.45,9712.95,Stayed,,
5055-MGMGF,Female,35,Yes,0,Half Moon Bay,94019,37.45567,-122.407992,3,65,Offer B,Yes,40.71,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0,60,2646.15,9621.1,Stayed,,
5056-FIMPT,Female,47,No,2,Sacramento,95824,38.517295,-121.439819,0,43,None,Yes,10.19,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,106,4532.3,0,130,438.17,5100.47,Stayed,,
5057-LCOUI,Female,35,No,0,Nipomo,93444,35.050345,-120.489599,0,39,Offer C,No,,,Yes,DSL,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,2011.4,0,0,0,2011.4,Churned,Attitude,Attitude of support person
5057-RKGLH,Female,22,Yes,1,Daggett,92327,34.875144,-116.821698,9,9,None,Yes,30.83,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.35,191.1,0,0,277.47,468.57,Stayed,,
5060-TQUQN,Male,19,Yes,1,Rancho Cucamonga,91701,34.132275,-117.611478,1,30,None,Yes,10.24,Yes,Yes,Fiber Optic,48,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,2570.2,0,0,307.2,2877.4,Stayed,,
5061-PBXFW,Female,49,Yes,1,San Jose,95129,37.305622,-122.000887,3,32,None,Yes,46.66,No,Yes,DSL,17,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.4,1864.65,0,0,1493.12,3357.77,Stayed,,
5062-CJJKH,Male,63,Yes,3,Burbank,91505,34.174215,-118.345928,1,25,None,Yes,36.17,No,Yes,DSL,53,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,53.65,1355.45,0,0,904.25,2259.7,Stayed,,
5063-IUOKK,Male,56,No,0,Santa Barbara,93111,34.460197,-119.802602,0,13,Offer D,Yes,10.11,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.75,265.75,0,0,131.43,397.18,Stayed,,
5066-GFJMM,Female,55,Yes,0,Eureka,95501,40.796621,-124.15428,4,3,Offer E,Yes,41.36,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,45.75,0,0,124.08,169.83,Joined,,
5067-DGXLL,Male,35,No,0,Alleghany,95910,39.467828,-120.841386,0,2,None,Yes,15.83,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,36.8,0,0,31.66,68.46,Joined,,
5067-WJEUN,Male,42,Yes,2,Bakersfield,93308,35.559617,-118.925185,1,67,Offer A,Yes,10.9,No,Yes,Cable,26,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,54.2,3838.2,0,10,730.3,4578.5,Stayed,,
5067-XJQFU,Male,77,Yes,0,Los Angeles,90067,34.057496,-118.413959,3,66,None,Yes,21.79,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,7076.35,0,0,1438.14,8514.49,Stayed,,
5071-FBJFS,Female,61,Yes,1,Redding,96001,40.587919,-122.464732,8,4,None,Yes,44.64,No,Yes,Cable,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.3,217.1,0,0,178.56,395.66,Stayed,,
5073-RZGBK,Female,50,Yes,3,West Sacramento,95691,38.627951,-121.593287,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,0,0,2459,6501.2,Stayed,,
5073-WXOYN,Female,58,No,0,Belmont,94002,37.509366,-122.306132,0,60,Offer B,No,,,Yes,Cable,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,3027.4,0,0,0,3027.4,Churned,Competitor,Competitor offered more data
5074-FBGHB,Male,47,No,0,Freedom,95019,36.936228,-121.785559,0,64,None,Yes,25.95,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.65,6889.8,0,0,1660.8,8550.6,Stayed,,
5075-JSDKI,Female,64,No,0,Woodbridge,95258,38.169605,-121.310964,0,59,Offer B,Yes,41.23,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.45,1493.1,0,0,2432.57,3925.67,Stayed,,
5076-YVXCM,Male,55,No,0,Tupman,93276,35.316263,-119.402559,0,51,Offer B,Yes,45.92,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,4149.45,29.76,30,2341.92,6491.61,Stayed,,
5077-DXTCG,Female,37,No,0,Challenge,95925,39.461768,-121.195825,0,1,None,Yes,26.41,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,45.3,0,0,26.41,71.71,Churned,Competitor,Competitor had better devices
5081-NWSUP,Female,54,No,0,San Jose,95122,37.32886,-121.834567,0,10,Offer D,Yes,37.45,No,Yes,DSL,5,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,64.9,685.55,0,0,374.5,1060.05,Stayed,,
5084-OOVCJ,Female,25,Yes,3,Canyon Dam,95923,40.171312,-121.120605,1,17,None,Yes,20.23,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.35,920.5,0,0,343.91,1264.41,Stayed,,
5087-SUURX,Female,46,Yes,0,Yorba Linda,92887,33.884073,-117.732197,1,18,None,No,,,Yes,Cable,30,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.05,669.85,0,0,0,669.85,Churned,Dissatisfaction,Lack of self-service on Website
5088-QZLRL,Male,50,No,0,Corona,92881,33.833686,-117.513063,0,1,Offer E,Yes,1.47,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.65,20.65,0,0,1.47,22.12,Joined,,
5089-IFSDP,Female,39,Yes,0,Huntington Beach,92647,33.723579,-118.005441,1,58,Offer B,Yes,27.99,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.45,6144.55,0,0,1623.42,7767.97,Churned,Dissatisfaction,Product dissatisfaction
5090-EMGTC,Female,32,Yes,0,Beverly Hills,90210,34.099891,-118.414338,10,59,Offer B,Yes,45.75,No,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.05,6034.85,0,0,2699.25,8734.1,Stayed,,
5091-HFAZW,Female,36,No,0,Santa Fe Springs,90670,33.933565,-118.062611,0,2,None,Yes,46.78,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0,10,93.56,272.06,Joined,,
5092-STPKP,Female,45,No,0,Platina,96076,40.367964,-122.937379,0,24,None,Yes,30.18,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0,0,724.32,2105.52,Stayed,,
5093-FEGLU,Female,21,Yes,0,San Francisco,94105,37.789168,-122.395009,1,47,Offer B,Yes,45.9,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.65,921.55,0,0,2157.3,3078.85,Stayed,,
5095-AESKG,Female,33,Yes,0,Sausalito,94965,37.848641,-122.515692,1,3,None,Yes,31.61,Yes,Yes,Fiber Optic,20,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,91.5,242.95,0,10,94.83,347.78,Churned,Competitor,Competitor offered higher download speeds
5095-ETBRJ,Female,28,Yes,0,Lakeport,95453,39.080469,-122.955176,5,55,None,Yes,2.36,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,56.8,3112.05,0,0,129.8,3241.85,Stayed,,
5099-BAILX,Male,77,Yes,0,Santa Barbara,93101,34.419203,-119.710008,1,43,Offer B,Yes,14.52,Yes,Yes,Fiber Optic,5,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.75,4687.9,0,0,624.36,5312.26,Churned,Competitor,Competitor made better offer
5103-MHMHY,Female,49,No,1,Los Osos,93402,35.279984,-120.824288,0,1,Offer E,Yes,46.17,No,Yes,Cable,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0,0,46.17,92.12,Churned,Competitor,Competitor had better devices
5108-ADXWO,Male,30,No,0,San Francisco,94130,37.820894,-122.369725,0,11,None,Yes,38.88,No,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0,0,427.68,1219.43,Churned,Competitor,Competitor made better offer
5110-CHOPY,Female,61,No,0,Carlsbad,92009,33.098018,-117.258203,0,60,None,No,,,Yes,Cable,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,0,0,0,3237.05,Stayed,,
5115-GZDEL,Male,20,No,3,Chula Vista,91911,32.607964,-117.059459,0,72,None,No,,,Yes,Cable,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,67.2,4671.7,0,0,0,4671.7,Stayed,,
5115-SQAAU,Female,55,Yes,1,Long Beach,90813,33.781086,-118.199049,5,69,None,Yes,20.98,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.6,1673.4,28.09,0,1447.62,3092.93,Stayed,,
5117-IFGPS,Male,73,Yes,0,Tahoe City,96145,39.178337,-120.162806,7,29,Offer C,Yes,36.75,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,2357.75,0,0,1065.75,3423.5,Stayed,,
5117-ZSMHQ,Female,22,Yes,1,Pioneer,95666,38.546999,-120.271114,9,71,Offer A,Yes,37.57,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,89.9,6342.7,0,150,2667.47,9160.17,Stayed,,
5118-MUEYH,Female,22,Yes,0,Grand Terrace,92313,34.029175,-117.307211,4,48,Offer B,Yes,39.25,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,5083.55,0,0,1884,6967.55,Stayed,,
5119-KEPFY,Male,50,Yes,0,San Jose,95131,37.387027,-121.897775,3,36,None,Yes,5.99,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,3440.25,0,0,215.64,3655.89,Stayed,,
5119-NZPTV,Male,70,Yes,0,Sacramento,95823,38.475465,-121.443625,9,2,Offer E,Yes,34.99,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,141.65,0,0,69.98,211.63,Joined,,
5120-ZBLAI,Female,40,Yes,0,King City,93930,36.220761,-120.980777,5,50,Offer B,Yes,9.47,Yes,Yes,DSL,28,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.7,3876.2,0,0,473.5,4349.7,Stayed,,
5122-CYFXA,Female,53,No,0,Beverly Hills,90212,34.062095,-118.401508,0,3,Offer E,Yes,38.99,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,244.1,0,0,116.97,361.07,Joined,,
5124-EOGYE,Male,59,No,0,Crestline,92325,34.248061,-117.29028,0,31,None,Yes,34.57,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.45,638.55,0,0,1071.67,1710.22,Stayed,,
5125-CNDSP,Male,48,No,0,Big Creek,93605,37.17277,-119.2997,0,63,Offer B,No,,,Yes,DSL,28,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,40.6,2588.95,0,0,0,2588.95,Stayed,,
5126-RCXYW,Male,41,Yes,1,Alhambra,91803,34.074736,-118.145959,0,54,Offer B,No,,,Yes,DSL,19,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,46,2424.05,0,90,0,2514.05,Stayed,,
5127-BZENZ,Female,62,Yes,0,Mcarthur,96056,41.10831,-121.360362,1,56,Offer B,Yes,39.72,Yes,Yes,DSL,11,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.2,3512.15,0,0,2224.32,5736.47,Stayed,,
5129-HHMZC,Female,64,Yes,0,Van Nuys,91401,34.178483,-118.431791,6,43,None,Yes,21.08,Yes,Yes,Cable,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,3574.5,0,0,906.44,4480.94,Stayed,,
5129-JLPIS,Male,27,No,0,Los Angeles,90016,34.028331,-118.354338,0,25,None,Yes,10.4,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,2686.05,0,0,260,2946.05,Stayed,,
5130-IEKQT,Male,73,No,0,San Francisco,94109,37.794487,-122.42227,0,25,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0,0,1158.5,3813.75,Churned,Price,Price too high
5130-YPIRV,Female,22,Yes,0,San Diego,92119,32.802959,-117.027095,1,62,Offer B,Yes,6.41,No,Yes,Cable,59,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,72,4284.2,0,0,397.42,4681.62,Stayed,,
5131-PONJI,Male,62,Yes,3,Upper Lake,95485,39.220368,-122.907693,10,49,Offer B,Yes,11.74,No,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.4,4494.65,0,0,575.26,5069.91,Stayed,,
5133-POWUA,Male,34,No,0,Somerset,95684,38.606703,-120.586659,0,1,None,Yes,13.62,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,45.8,0,0,13.62,59.42,Joined,,
5133-VRSAB,Male,47,No,0,Olema,94950,38.052209,-122.775567,0,8,Offer E,No,,,Yes,Cable,8,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,29.35,216.45,0,10,0,226.45,Stayed,,
5134-IKDAY,Female,34,Yes,0,Twain,95984,40.022184,-121.062384,1,1,None,Yes,11.08,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,69.8,0,0,11.08,80.88,Churned,Dissatisfaction,Service dissatisfaction
5135-GRQJV,Male,75,Yes,0,Cantua Creek,93608,36.488056,-120.407691,4,72,Offer A,Yes,5.6,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8331.95,0,0,403.2,8735.15,Stayed,,
5135-RDDQL,Female,37,Yes,1,Corning,96021,39.913777,-122.289984,6,63,Offer B,Yes,25.32,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.65,3221.25,37.04,0,1595.16,4779.37,Stayed,,
5136-GFPMB,Male,44,No,0,Spring Valley,91978,32.730264,-116.950963,0,54,Offer B,Yes,35.32,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.4,4869.5,0,0,1907.28,6776.78,Stayed,,
5136-KCKGI,Female,22,Yes,0,Templeton,93465,35.536115,-120.739231,1,33,Offer C,Yes,41.61,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,103.7,3467,0,0,1373.13,4840.13,Churned,Competitor,Competitor had better devices
5136-RGMZO,Male,39,No,0,Gardena,90247,33.890853,-118.297967,0,31,None,Yes,6.4,Yes,Yes,Cable,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0,0,198.4,2366.55,Stayed,,
5138-WVKYJ,Male,51,No,0,San Diego,92129,32.961064,-117.134917,0,10,Offer D,Yes,27.57,Yes,Yes,Fiber Optic,13,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.55,1008.55,0,0,275.7,1284.25,Churned,Competitor,Competitor made better offer
5140-FOMCQ,Female,52,Yes,0,Oakland,94602,37.803883,-122.208417,7,59,Offer B,Yes,40.47,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.15,6557.75,0,0,2387.73,8945.48,Stayed,,
5141-ZUVBH,Female,46,No,1,Boron,93516,34.95703,-117.73045,0,9,None,Yes,42.1,No,Yes,Fiber Optic,16,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93,870.25,0,0,378.9,1249.15,Stayed,,
5143-EGQFK,Female,76,No,0,San Diego,92126,32.886925,-117.152162,0,10,None,No,,,Yes,Cable,20,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.65,291.4,0,110,0,401.4,Churned,Other,Don't know
5143-WMWOG,Male,62,No,0,Stratford,93266,36.175255,-119.813805,0,1,None,Yes,17.61,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0,0,17.61,37.56,Churned,Attitude,Attitude of support person
5144-PQCDZ,Male,55,No,0,Fairfield,94533,38.287136,-122.02711,0,4,None,Yes,34.86,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.95,59.25,0,0,139.44,198.69,Stayed,,
5144-TVGLP,Male,68,No,0,Los Angeles,90002,33.949255,-118.246978,0,38,None,Yes,46.96,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,94.75,3653,45.82,0,1784.48,5391.66,Stayed,,
5146-CBVOE,Female,44,No,0,San Francisco,94134,37.721052,-122.413573,0,16,None,Yes,38.02,No,Yes,Fiber Optic,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.1,1212.85,0,0,608.32,1821.17,Stayed,,
5146-YYFRZ,Male,32,No,0,Hacienda Heights,91745,33.998471,-117.973758,0,67,Offer A,Yes,15.32,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.95,1311.75,0,0,1026.44,2338.19,Stayed,,
5148-HKFIR,Female,49,No,0,Piru,93040,34.432843,-118.730106,0,20,None,Yes,15.87,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.7,406.95,0,0,317.4,724.35,Stayed,,
5148-ORICT,Female,23,Yes,0,Olivehurst,95961,39.082568,-121.55325,2,64,None,Yes,18.03,No,Yes,Cable,42,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,0,0,1153.92,5913.47,Stayed,,
5149-CUZUJ,Male,35,Yes,0,Helendale,92342,34.757783,-117.33997,1,28,None,Yes,27.34,No,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,92.9,2768.35,0,0,765.52,3533.87,Stayed,,
