Age,Salary,Contribution Rate,Years to Retirement,Fund Balance,Risk Tolerance,Expected Return,Investment Strategy
49,82572.24799627403,0.05308718394253811,36,99203.0382697386,Medium,0.07674557689080891,Balanced
40,180577.0807322015,0.08210042717300226,9,196682.0860418679,Low,0.06970023040095184,Aggressive
33,80703.7165840024,0.07773876150637535,15,49321.76944659894,High,0.08233480606923516,Balanced
25,156852.38216394174,0.05510740723303438,1,5343.8182862187305,Medium,0.04809602032677052,Balanced
43,198328.0860834189,0.0981973124039482,18,284411.2156140535,Medium,0.06373648515440052,Balanced
57,199968.84229165522,0.121177780027121,6,146720.8755026117,Medium,0.07365271901874054,Balanced
58,120691.55720578635,0.16037430455758678,1,13861.40583947791,Low,0.05747432164245042,Balanced
40,170514.48545363662,0.09884919882388954,22,458406.9301058889,Low,0.08181351091114392,Balanced
64,198342.4775466039,0.07918103984866151,30,404029.93183418433,High,0.0946070030902487,Conservative
42,93694.39127313698,0.08459296538804081,3,12805.180954452722,Medium,0.07310402961100834,Conservative
58,72909.62946195199,0.18367656187425718,15,276752.4503819024,High,0.025973660341904604,Conservative
49,49419.67049317114,0.08070806096260533,9,51830.578917186715,High,0.06881892013360255,Aggressive
30,53952.938472431444,0.18188610012747658,20,219535.77457024992,High,0.07570523476326471,Conservative
45,175104.58181551276,0.11706484932316932,27,723118.2036553025,Medium,0.042660110358349074,Aggressive
30,130082.92535220258,0.190160064852279,11,169005.91098783704,Medium,0.0457414241127978,Conservative
56,178530.55981672258,0.11121382044570481,12,183179.72577088355,High,0.06763071401998576,Balanced
63,164207.36513546863,0.0766524400708726,39,405097.0864630149,Medium,0.07656907497813276,Balanced
55,144536.58710816302,0.13235448938170066,16,447108.87618779246,Low,0.08971440382565933,Conservative
34,133583.07262416632,0.13815599042736018,17,317574.86156686995,Medium,0.08100175895527673,Conservative
54,38217.6137102758,0.14532339549099046,9,25363.178635940498,Low,0.030717658113170457,Aggressive
42,178286.7833205427,0.11172450777042908,27,473375.45182785863,Medium,0.04784731498385143,Aggressive
48,101033.15048555142,0.05729020111917428,12,35267.60228588133,High,0.03190124690535478,Aggressive
33,125163.76570213663,0.1440079884424268,33,438855.12531891715,High,0.08055530139004283,Balanced
55,33732.095319093525,0.1899545231400458,5,30586.50929100869,Low,0.04131589712922143,Conservative
39,189132.4953166738,0.19363379427585958,11,331701.31480963284,Low,0.029880600072701727,Aggressive
28,183465.87838564024,0.13953280517915223,28,381856.5543510294,Medium,0.027698399846515818,Conservative
64,122357.26508607795,0.05298305269316478,12,47947.428944356056,Low,0.029159664594931252,Conservative
33,128142.97763862077,0.06590577212732185,25,221877.9327131021,High,0.03976948894401255,Conservative
33,149852.92610859306,0.1750985788654164,3,94114.55464643393,Medium,0.08258839182150708,Balanced
50,74998.1323941455,0.17446166564800136,14,165695.45754762544,Low,0.039018226882590976,Balanced
28,67725.65586126145,0.1919023407902543,15,240078.20186576995,High,0.04250916661428595,Aggressive
41,144583.90092227756,0.13456616343002198,18,232305.6882601403,High,0.09045549749722974,Conservative
40,47751.81584701439,0.1795724441702659,25,133352.27736642474,Medium,0.055385201974674794,Aggressive
39,107190.54080297473,0.1737330388522816,31,773264.8756469261,Medium,0.0607062281016679,Conservative
59,113769.27207984531,0.13841312093106503,5,66076.13442558746,Medium,0.020217784825975887,Conservative
29,94827.28607557857,0.16754563300505806,5,74057.29794246783,Medium,0.026568606486919607,Conservative
29,61495.5898686149,0.06885658167687073,4,24518.419796567472,Low,0.07924771560860668,Balanced
44,90403.76493531029,0.14588041353201806,1,12187.321475384502,Medium,0.046677048655048944,Balanced
39,87384.7331052765,0.19301764345057915,1,8492.264529600343,Low,0.03196306302617912,Conservative
42,114875.16469028757,0.07429362476591117,36,441804.9802085783,High,0.05430449509529331,Aggressive
26,144695.7430683483,0.16160640227000017,2,24044.051891525756,Medium,0.023607815432968283,Aggressive
53,194599.970999449,0.0981178696015077,5,110961.92903157823,Medium,0.07675010086800989,Balanced
37,54507.7542296358,0.1725655885576745,30,232207.37312552548,Medium,0.02641538936330983,Conservative
28,178412.90868998392,0.15458164005585015,4,107051.02418927324,Medium,0.024389973573203508,Balanced
34,78310.2600663446,0.18892613864099356,9,139449.89027160863,Medium,0.053576078191694465,Aggressive
55,130533.37090023897,0.1567903129540843,26,483414.8257510351,Medium,0.066965951936389,Aggressive
32,122945.28115725757,0.11154658924442926,23,401967.6674793933,Medium,0.0811118128363317,Balanced
27,124681.2311668047,0.05163388017354887,21,193421.90761837235,Low,0.025676893797091944,Conservative
33,152970.96399219817,0.16893753451562427,24,363705.01086718414,Medium,0.04678557993582881,Balanced
54,94887.0119773293,0.11126974499831085,2,27456.27929583955,Medium,0.041485267493347945,Balanced
35,84246.99375026545,0.15059511422522898,15,119641.01213232704,Medium,0.07950067158442037,Balanced
59,174981.87744153113,0.06575997218726282,29,193636.9283857843,Low,0.04955407874264028,Conservative
61,67416.15684662595,0.1836452953846483,3,54072.462865451824,Medium,0.07022830878829436,Conservative
37,60641.826342894325,0.11534866961097578,39,269883.6061489576,Medium,0.059150263844785514,Aggressive
60,32653.26423139435,0.18795376007130232,15,60078.369777901775,High,0.0655726713577903,Conservative
37,65798.22294496174,0.15605261506917367,39,428465.82985655154,Medium,0.04925019877536504,Conservative
36,118150.34366384042,0.06821933931470799,7,43062.57871098956,High,0.03914076833174177,Conservative
61,121546.5084123993,0.1368794920111549,23,368998.78496807086,High,0.024779204306726692,Balanced
34,73251.48350324083,0.1864901671912681,15,230454.24602495608,Medium,0.0338775388146456,Aggressive
33,42286.608907003974,0.16999558398251474,26,255919.20954097263,Medium,0.03380803701227231,Aggressive
31,156588.93537868507,0.11269706113643752,1,8877.934194743784,Medium,0.09478730325059388,Balanced
26,158855.80925559095,0.19325965958808605,19,416563.9412030672,High,0.0949904595118787,Aggressive
47,199632.18736956545,0.09028642712022902,19,204197.2966622011,Low,0.040464102626595735,Balanced
63,183005.026990902,0.10626615549774737,19,220626.151239523,Low,0.02845134377540439,Balanced
64,187430.55096799924,0.16245712599301976,18,792415.7309052207,Medium,0.04253745563800296,Conservative
63,165694.65037647012,0.08493568358232742,17,343579.3993987672,Medium,0.08371579079623848,Conservative
45,134635.48507502483,0.12730617049393222,12,256956.6066930392,High,0.089661290674212,Conservative
47,51852.81279276678,0.15931837851562317,16,151087.4403444971,High,0.06008813603052601,Aggressive
53,135793.2605674992,0.14659516492135222,32,858673.7997919029,Low,0.06320952357606979,Conservative
38,39512.49627048653,0.07330548711814525,27,43670.375036101985,High,0.05669628828491674,Aggressive
50,180500.8489161027,0.1444490474191752,4,64607.847669784096,Low,0.0346244446492783,Conservative
29,111909.62702041357,0.1359065793207661,27,335547.3191898793,Medium,0.023981901548833014,Conservative
55,148570.38143588603,0.13367672375586687,24,635132.0186439137,Low,0.06971175585943348,Aggressive
49,38881.42282831388,0.17390707798058697,19,124905.9600855202,Low,0.08389839128362025,Aggressive
55,120822.23189688032,0.0775844033787521,20,188148.60651736084,Medium,0.07994778288250998,Conservative
44,81214.77763507163,0.16273489805651714,12,115659.85097917709,Low,0.09202363718652094,Balanced
41,78444.60517533176,0.1641389026602623,5,73932.10318375606,High,0.08509183545882305,Aggressive
26,96241.50549954103,0.1583968159371303,28,592388.9666849442,High,0.043006089814889174,Aggressive
49,30108.708346290932,0.12589524702181404,8,25154.4763792453,Medium,0.02934509588295782,Conservative
37,109332.3498924295,0.10933081216066062,28,374585.9930150061,Medium,0.05445870659104918,Conservative
63,112716.33621334951,0.10920157401093195,37,378890.8971284811,High,0.04786463326374221,Aggressive
52,176732.2556926409,0.1600713070913361,0,0.0,High,0.07828661709815286,Conservative
30,106249.353340022,0.12468450538743071,29,374561.7808346139,High,0.025437880385872295,Balanced
27,91804.56995750438,0.10076505863463904,31,240735.77317364456,High,0.09544081032631195,Aggressive
59,199106.99873161878,0.14382045266079824,22,579616.5091902493,Low,0.09657345322659917,Balanced
42,127106.26518242437,0.17555168907545254,38,501314.4337859573,High,0.027067580863484517,Aggressive
35,110344.2454678037,0.05922631117524227,9,80351.65518215927,Medium,0.05471709241685631,Balanced
44,114309.0918732245,0.19582054366571566,20,652750.3527309621,Medium,0.09193166762214493,Conservative
29,167560.82057649686,0.06449779093728565,25,264080.274420146,High,0.034982504659921344,Conservative
43,87914.98272492734,0.12676071810543776,14,112541.8257013859,Low,0.07537711192437171,Aggressive
46,96157.27865661075,0.13403143160566944,16,240163.2464212165,High,0.0768971324272024,Aggressive
43,158498.4710873691,0.07073160580420224,34,363018.2455425215,High,0.038687767587421984,Balanced
40,42407.23573434081,0.18733906295265196,24,143440.12605689632,Medium,0.020493307128618847,Conservative
48,177078.75688435396,0.1207200615938741,14,161140.88102077425,Medium,0.07315751436330473,Conservative
28,103134.45839955489,0.07146807716905901,32,327784.4274225816,Low,0.06938052358498123,Balanced
39,128819.80583596023,0.15674186042716565,10,261829.5464749229,Low,0.07197672514790686,Aggressive
49,158770.94707417197,0.1495106517863915,23,725601.1571526725,Low,0.032515483171151896,Balanced
59,75228.82681468863,0.19442983546721715,5,68733.90251316343,Medium,0.06829874042346504,Balanced
38,181353.4154145107,0.11622744870316225,27,713243.4461778883,Low,0.06333396748445538,Balanced
43,196468.24528362384,0.0901693959747139,28,536322.1615863608,High,0.056204417493636125,Balanced
62,114026.64143904118,0.05899910094428931,20,117700.47952077974,High,0.08215381997621961,Aggressive
60,189279.35205555445,0.15996822876204042,11,447221.07782176294,Medium,0.05106384971187257,Balanced
31,30191.86582958707,0.14259165338456337,21,135498.57743459614,High,0.048261374054591216,Conservative
54,182020.43103803982,0.19589162523511394,26,1297223.1749220667,Low,0.06328044553939785,Aggressive
43,82877.70435772194,0.15682474697054488,20,331740.3605690336,High,0.09553538190617003,Balanced
49,82954.22220369233,0.18997422199073244,14,275235.555077234,Low,0.04754058982006321,Balanced
40,68775.1070108897,0.1987368192169371,17,267270.07525477116,Low,0.055626401616574936,Conservative
64,83892.36319565332,0.11426467163490288,9,116781.18375054828,Low,0.04130583294960832,Balanced
32,66292.37922876797,0.07254425200539157,21,100293.01545464496,High,0.07436899616294827,Conservative
42,183997.7480726952,0.07937761653548955,19,189180.45113260395,Medium,0.04912681503746225,Conservative
52,182834.03362627228,0.0977562834668475,18,407953.3574686736,Low,0.07541573999943867,Balanced
40,47375.92353650583,0.12633436505994095,27,229393.07455394097,High,0.03165681642571303,Aggressive
43,54285.93290730372,0.06836299990945344,36,112405.82066460433,Medium,0.041101148160814276,Aggressive
41,176543.1686318133,0.09525768077828536,0,0.0,High,0.03650454470091542,Balanced
37,97819.42104836681,0.09616907710743731,33,240192.70698143032,Medium,0.0821922132049671,Balanced
31,58776.18514767731,0.05061284824470692,34,145910.68625222048,High,0.0271654210880833,Aggressive
51,116813.79841421642,0.10312531094995891,25,356412.8663834705,Low,0.040155677298267155,Balanced
34,100833.56848641614,0.06742283001270072,29,210814.23200444214,High,0.060591222495330055,Balanced
58,67257.4641354541,0.11445670694935839,11,108377.80064097093,Medium,0.027025999162099197,Conservative
60,152527.87710719783,0.07948051061056237,13,206963.80921664002,Low,0.020884418353166085,Aggressive
49,137319.18309656426,0.17331713595397943,38,1259247.0357339699,Low,0.0752913937316165,Conservative
30,46942.4743044249,0.06207880291607354,3,12249.144366634873,High,0.06908632791192722,Aggressive
48,187315.7414353082,0.17984906471273004,11,204812.94390976947,Low,0.020673191695658604,Conservative
42,124939.89417411175,0.13707899232868975,23,245371.15561020817,Medium,0.02388284845363482,Aggressive
47,72534.7628008021,0.11879609947975364,39,445632.07899613056,Low,0.037549661901005726,Aggressive
30,65069.60856230179,0.13246134753408656,30,373914.60083783494,Medium,0.09249431185203243,Conservative
53,53111.15683327426,0.1064163693766504,0,0.0,Medium,0.07221815587845626,Balanced
49,102188.35908635963,0.06914178574879176,36,129366.67822246067,Medium,0.08440002061402667,Aggressive
41,53041.97222544225,0.16488197236756702,0,0.0,Low,0.08075825213762422,Balanced
48,100688.79014118845,0.18918673851446238,14,235447.30487797983,Low,0.09864200388605335,Balanced
35,55290.9727998,0.19251014346797973,12,161070.37588128066,High,0.09601256976799309,Conservative
50,141657.27865906118,0.15060672593341168,28,327109.0584692544,Medium,0.02538449935770517,Balanced
58,163491.1436866809,0.11155211397750009,3,38990.93329639034,Medium,0.021815066495124345,Balanced
52,123418.86707886896,0.12175399434147448,14,293255.2500385462,High,0.059765490916379366,Aggressive
27,145609.66872533254,0.14854485454839736,39,552375.7964229776,High,0.04173803116710065,Aggressive
35,189524.38530429036,0.17346087747625222,11,455376.34882286313,Medium,0.06036531811968844,Aggressive
62,138523.16002700332,0.10618507063145609,24,304058.24975612335,Medium,0.027253863880182666,Balanced
38,91906.89369126005,0.1875171837171667,26,520973.1237463998,High,0.09270900277095387,Aggressive
50,106411.62697473564,0.09864082323959195,5,30116.986584041046,Low,0.08192798412602151,Aggressive
45,176289.28843224628,0.12962896629908066,22,395440.7177546812,High,0.06416932159983638,Aggressive
63,52222.45422151638,0.19420427000534207,14,131306.76138665059,Medium,0.05720567864492711,Conservative
54,85375.29381657355,0.19072983731384158,38,839812.5057251081,Medium,0.05747952630675027,Balanced
32,128137.6117249823,0.1543617634291624,4,84141.86821203068,Low,0.06931743109928633,Conservative
44,144986.22679943385,0.09868402917125133,22,171621.73815512817,Medium,0.06362728376304608,Conservative
56,159794.8428233899,0.08285525497760055,14,241311.11643605542,Medium,0.058579037542843965,Conservative
46,84095.15531933482,0.06202150330003164,24,69413.33136286771,High,0.07434054177731249,Aggressive
31,54796.052781555554,0.15629816071090782,29,356255.2667882869,Low,0.08119847450748112,Conservative
33,192322.66564501516,0.12551760410030538,3,51542.32166369141,High,0.07143629983933047,Balanced
25,42986.67691244671,0.1358431540916386,12,69227.29382551377,Low,0.05131098709686034,Conservative
53,46286.91048377052,0.12085882608886069,39,124856.30439079934,Medium,0.0531459179212479,Conservative
32,114140.2321233347,0.12244196503601645,38,563844.7264537759,High,0.027882541426510754,Balanced
28,169276.0747844117,0.1356910428807448,22,503923.0342176479,High,0.0531636326788895,Aggressive
59,161665.69808040553,0.18713930092640568,15,413079.9657485952,High,0.08286338359797607,Conservative
27,189408.8752529956,0.05440494492020716,34,187644.66639513624,Low,0.025317641348260606,Balanced
64,54072.43785420802,0.1702455169359744,15,190408.8468508063,Medium,0.034041549069828564,Conservative
