# T, V, AP, RH, EP
29.31000000,68.67000000,1006.18000000,63.38000000,435.57000000
10.15000000,43.41000000,1018.40000000,82.07000000,473.43000000
31.74000000,72.58000000,1007.26000000,59.58000000,425.12000000
23.23000000,63.31000000,1012.52000000,75.10000000,441.50000000
14.23000000,46.18000000,1017.39000000,87.29000000,463.86000000
24.92000000,60.95000000,1014.88000000,60.58000000,445.44000000
12.85000000,40.00000000,1015.89000000,68.85000000,463.74000000
22.36000000,58.79000000,1011.77000000,87.51000000,446.49000000
12.33000000,38.91000000,1017.24000000,79.84000000,472.49000000
31.12000000,68.14000000,1003.67000000,67.36000000,427.06000000
33.95000000,68.14000000,1002.33000000,48.98000000,427.25000000
7.51000000,41.01000000,1024.61000000,97.41000000,477.61000000
21.17000000,52.30000000,1009.67000000,88.88000000,444.50000000
7.24000000,41.17000000,1020.35000000,80.56000000,486.76000000
11.74000000,40.60000000,1013.91000000,90.57000000,473.84000000
31.25000000,68.94000000,1005.99000000,49.61000000,434.51000000
7.35000000,41.66000000,1015.55000000,79.67000000,485.35000000
27.58000000,78.05000000,1010.83000000,94.98000000,431.95000000
27.88000000,62.66000000,1009.51000000,56.44000000,441.32000000
21.74000000,70.32000000,1011.88000000,85.95000000,439.19000000
15.63000000,41.79000000,1006.70000000,78.28000000,455.24000000
27.71000000,66.93000000,1016.85000000,58.77000000,447.06000000
25.68000000,46.21000000,1011.01000000,57.53000000,442.98000000
13.11000000,38.73000000,1005.89000000,89.02000000,473.38000000
27.96000000,68.51000000,1007.26000000,63.21000000,432.07000000
30.63000000,74.22000000,1007.47000000,46.52000000,430.38000000
24.27000000,70.47000000,1008.96000000,78.31000000,434.24000000
23.19000000,49.82000000,1014.59000000,70.52000000,451.08000000
26.26000000,71.73000000,1009.59000000,80.06000000,430.79000000
16.37000000,44.00000000,1024.61000000,78.26000000,460.14000000
27.17000000,63.09000000,1015.59000000,68.33000000,443.66000000
7.62000000,44.71000000,1020.56000000,69.96000000,486.07000000
21.89000000,74.78000000,1010.35000000,80.39000000,444.60000000
24.01000000,65.46000000,1014.17000000,43.02000000,443.81000000
22.76000000,44.05000000,1006.95000000,74.07000000,450.31000000
14.37000000,40.56000000,1021.67000000,68.18000000,470.19000000
19.89000000,51.43000000,1007.38000000,91.79000000,448.85000000
15.41000000,44.78000000,1007.69000000,65.17000000,456.83000000
20.64000000,49.21000000,1014.86000000,58.47000000,454.20000000
5.35000000,35.57000000,1027.12000000,80.81000000,488.65000000
14.57000000,42.18000000,1015.13000000,74.89000000,465.75000000
28.76000000,66.56000000,1006.07000000,62.41000000,432.30000000
29.96000000,70.04000000,1010.15000000,54.47000000,427.10000000
24.88000000,71.94000000,1006.85000000,87.32000000,433.30000000
16.65000000,56.89000000,1013.52000000,87.44000000,452.52000000
14.14000000,39.59000000,1010.84000000,96.02000000,465.23000000
23.82000000,63.76000000,1009.80000000,68.94000000,440.52000000
14.13000000,43.70000000,1015.94000000,80.89000000,469.28000000
23.86000000,74.93000000,1016.88000000,71.44000000,444.38000000
20.32000000,39.72000000,1002.00000000,51.71000000,458.80000000
27.76000000,71.97000000,1008.53000000,86.97000000,434.04000000
7.54000000,38.56000000,1016.49000000,69.10000000,486.76000000
11.36000000,38.25000000,1013.22000000,86.16000000,473.55000000
11.18000000,39.61000000,1018.56000000,68.00000000,468.75000000
9.53000000,41.44000000,1018.01000000,80.09000000,481.83000000
28.50000000,71.32000000,1002.54000000,69.35000000,435.70000000
21.38000000,44.05000000,1005.69000000,81.66000000,445.71000000
24.43000000,65.18000000,1012.57000000,77.83000000,437.26000000
24.79000000,75.60000000,1017.07000000,68.23000000,440.05000000
18.80000000,44.78000000,1009.65000000,46.00000000,462.79000000
31.95000000,67.17000000,1007.11000000,61.58000000,432.60000000
30.80000000,73.17000000,1010.51000000,51.93000000,432.24000000
22.35000000,58.59000000,1013.99000000,79.78000000,444.04000000
25.16000000,74.33000000,1014.55000000,76.70000000,436.15000000
22.81000000,71.85000000,1009.61000000,75.17000000,440.40000000
26.79000000,77.95000000,1009.90000000,80.22000000,437.91000000
14.84000000,43.69000000,1016.31000000,68.67000000,472.07000000
11.08000000,38.16000000,1014.45000000,74.99000000,473.32000000
23.60000000,57.17000000,1009.84000000,74.27000000,446.05000000
9.15000000,39.61000000,1018.11000000,75.29000000,474.88000000
27.94000000,63.07000000,1010.75000000,38.57000000,441.00000000
22.63000000,45.61000000,1014.14000000,73.06000000,457.88000000
15.08000000,37.85000000,1009.85000000,85.90000000,465.58000000
8.52000000,38.50000000,1013.16000000,64.06000000,482.96000000
8.80000000,42.32000000,1017.91000000,86.80000000,483.88000000
27.51000000,71.32000000,1007.59000000,80.02000000,433.16000000
22.86000000,58.96000000,1014.03000000,54.96000000,451.82000000
24.42000000,62.66000000,1007.65000000,71.57000000,443.09000000
28.59000000,75.08000000,1005.58000000,60.30000000,442.70000000
6.86000000,40.02000000,1031.50000000,77.94000000,476.45000000
22.85000000,47.43000000,1008.13000000,66.36000000,448.15000000
15.12000000,43.79000000,1016.37000000,75.62000000,470.11000000
7.65000000,41.01000000,1024.31000000,97.17000000,475.89000000
17.65000000,59.87000000,1018.58000000,94.65000000,450.93000000
19.67000000,44.71000000,1015.46000000,31.46000000,464.99000000
25.01000000,66.56000000,1004.55000000,82.46000000,434.74000000
18.88000000,44.06000000,1013.81000000,68.54000000,451.13000000
14.96000000,41.76000000,1024.07000000,73.17000000,463.26000000
24.69000000,59.92000000,1010.12000000,80.58000000,436.33000000
13.82000000,42.32000000,1016.32000000,81.19000000,463.06000000
18.01000000,62.26000000,1011.89000000,89.29000000,451.14000000
10.62000000,39.96000000,1025.37000000,96.64000000,470.80000000
23.94000000,59.39000000,1014.32000000,74.55000000,438.64000000
24.81000000,59.87000000,1018.56000000,61.18000000,444.89000000
22.17000000,70.47000000,1011.07000000,82.57000000,441.14000000
28.08000000,73.42000000,1012.17000000,62.74000000,434.00000000
7.64000000,38.18000000,1017.65000000,78.51000000,484.45000000
10.50000000,39.28000000,1016.55000000,91.75000000,480.92000000
28.04000000,69.14000000,1007.16000000,80.38000000,436.37000000
11.46000000,39.30000000,1019.53000000,76.86000000,475.51000000
24.22000000,49.82000000,1014.61000000,66.82000000,452.20000000
21.71000000,65.27000000,1013.24000000,63.58000000,444.91000000
17.98000000,39.63000000,1005.42000000,82.12000000,466.69000000
8.72000000,40.72000000,1023.48000000,77.87000000,485.30000000
13.14000000,40.66000000,1016.47000000,94.76000000,466.95000000
21.47000000,57.19000000,1006.45000000,75.80000000,448.31000000
16.00000000,44.90000000,1020.50000000,80.89000000,461.50000000
24.10000000,71.97000000,1009.92000000,91.27000000,443.09000000
33.74000000,69.98000000,1012.51000000,43.30000000,425.35000000
11.26000000,40.43000000,1025.68000000,74.67000000,489.66000000
10.80000000,40.22000000,1011.25000000,84.57000000,478.21000000
21.61000000,64.63000000,1020.86000000,69.73000000,451.02000000
30.75000000,73.50000000,1011.02000000,54.76000000,429.18000000
20.73000000,59.87000000,1019.08000000,80.48000000,445.18000000
23.74000000,49.50000000,1013.20000000,49.51000000,463.40000000
5.23000000,40.78000000,1025.13000000,92.74000000,483.12000000
25.88000000,63.73000000,1009.48000000,77.17000000,438.42000000
19.84000000,65.48000000,1019.54000000,76.60000000,449.85000000
7.38000000,41.22000000,1016.47000000,96.29000000,485.73000000
20.73000000,69.94000000,1009.90000000,82.12000000,445.91000000
24.84000000,59.22000000,1013.18000000,83.08000000,442.70000000
11.22000000,41.93000000,1023.13000000,69.35000000,480.71000000
13.52000000,39.30000000,1018.99000000,69.22000000,469.41000000
11.56000000,40.43000000,1025.48000000,74.75000000,489.54000000
35.77000000,73.56000000,1006.36000000,36.31000000,430.14000000
12.63000000,41.48000000,1009.61000000,87.69000000,461.09000000
20.92000000,70.02000000,1010.23000000,95.58000000,444.64000000
14.07000000,42.86000000,1032.16000000,71.53000000,467.47000000
27.38000000,69.40000000,1004.57000000,74.12000000,434.47000000
22.98000000,51.95000000,1006.83000000,74.92000000,454.63000000
16.15000000,44.21000000,1020.76000000,85.41000000,462.02000000
24.94000000,59.07000000,1008.89000000,84.79000000,440.12000000
31.97000000,69.04000000,1008.50000000,47.69000000,441.18000000
11.32000000,36.18000000,1015.03000000,64.68000000,472.67000000
16.44000000,43.96000000,1013.66000000,76.31000000,468.57000000
28.40000000,75.23000000,1011.12000000,55.01000000,441.78000000
26.45000000,54.50000000,1014.96000000,65.55000000,450.76000000
7.76000000,37.70000000,1014.82000000,76.47000000,480.70000000
13.75000000,41.49000000,1019.90000000,88.23000000,469.02000000
20.30000000,58.46000000,1015.93000000,82.13000000,448.79000000
32.66000000,73.68000000,1014.64000000,40.88000000,425.17000000
8.13000000,39.99000000,1011.71000000,87.89000000,486.19000000
26.38000000,70.47000000,1007.36000000,76.91000000,434.02000000
19.54000000,44.57000000,1007.19000000,78.93000000,450.54000000
13.65000000,41.58000000,1020.56000000,72.17000000,460.80000000
11.80000000,45.09000000,1013.21000000,89.68000000,470.57000000
18.92000000,62.26000000,1012.05000000,85.99000000,451.51000000
26.92000000,73.17000000,1011.42000000,76.94000000,431.29000000
19.24000000,56.89000000,1014.29000000,72.97000000,452.64000000
11.22000000,43.13000000,1017.24000000,80.90000000,473.93000000
6.76000000,39.81000000,1017.11000000,87.90000000,483.16000000
25.44000000,56.57000000,1013.80000000,66.72000000,444.61000000
21.41000000,50.32000000,1008.61000000,84.47000000,443.63000000
23.47000000,60.77000000,1017.19000000,75.36000000,444.46000000
14.68000000,41.23000000,998.43000000,83.71000000,469.25000000
26.35000000,49.50000000,1012.67000000,41.34000000,458.41000000
26.34000000,69.04000000,1009.44000000,72.06000000,444.13000000
27.59000000,59.21000000,1012.93000000,51.46000000,437.49000000
31.00000000,71.77000000,1006.29000000,48.56000000,431.07000000
26.82000000,66.51000000,1016.32000000,55.76000000,439.48000000
20.57000000,42.80000000,1013.10000000,75.48000000,460.43000000
15.37000000,43.67000000,1011.90000000,91.48000000,468.23000000
19.08000000,46.93000000,1010.60000000,75.21000000,454.45000000
27.99000000,71.58000000,1010.68000000,68.99000000,435.99000000
5.85000000,41.55000000,1001.95000000,99.41000000,484.47000000
26.42000000,59.39000000,1013.95000000,66.03000000,438.54000000
17.48000000,44.71000000,1014.99000000,36.71000000,465.61000000
25.45000000,69.59000000,1008.51000000,83.17000000,445.61000000
5.18000000,41.31000000,1000.59000000,92.14000000,485.20000000
14.44000000,40.80000000,1025.05000000,56.59000000,472.95000000
16.48000000,68.28000000,1004.27000000,99.89000000,449.70000000
18.22000000,45.09000000,1013.62000000,75.56000000,454.74000000
31.50000000,70.32000000,1011.44000000,64.09000000,435.13000000
13.34000000,41.79000000,1011.48000000,86.66000000,461.12000000
14.02000000,40.75000000,1016.05000000,70.65000000,470.48000000
13.44000000,39.64000000,1013.23000000,73.43000000,474.79000000
17.10000000,49.69000000,1005.53000000,81.82000000,457.32000000
17.28000000,44.06000000,1018.15000000,66.93000000,462.05000000
13.79000000,45.08000000,1025.02000000,84.36000000,469.55000000
11.91000000,40.69000000,1014.41000000,83.71000000,476.71000000
17.99000000,43.72000000,1008.64000000,75.04000000,453.02000000
28.16000000,70.98000000,1008.51000000,72.12000000,435.04000000
10.80000000,41.62000000,1012.84000000,93.84000000,462.84000000
12.54000000,41.62000000,1010.86000000,83.42000000,461.08000000
28.04000000,70.32000000,1011.28000000,78.16000000,435.42000000
13.33000000,39.39000000,1013.93000000,84.74000000,471.23000000
10.80000000,39.58000000,1011.99000000,87.54000000,478.24000000
20.01000000,68.63000000,1012.34000000,69.49000000,454.50000000
15.01000000,39.52000000,1017.53000000,72.00000000,468.02000000
22.46000000,58.33000000,1013.21000000,68.68000000,445.90000000
8.65000000,40.56000000,1023.23000000,78.85000000,485.87000000
23.01000000,59.44000000,1012.82000000,82.62000000,445.72000000
29.32000000,63.77000000,1013.24000000,55.10000000,438.09000000
16.59000000,41.79000000,1006.67000000,73.90000000,455.42000000
31.92000000,68.30000000,1015.58000000,41.55000000,430.07000000
8.94000000,41.74000000,1022.55000000,90.74000000,483.53000000
26.59000000,60.96000000,1011.90000000,52.41000000,439.77000000
12.31000000,44.78000000,1011.15000000,77.34000000,468.29000000
13.50000000,45.51000000,1015.33000000,86.95000000,469.08000000
22.36000000,59.44000000,1013.10000000,84.74000000,446.75000000
9.42000000,41.40000000,1029.60000000,87.43000000,478.12000000
16.76000000,53.16000000,1014.13000000,81.87000000,457.98000000
13.63000000,40.92000000,1021.89000000,80.50000000,462.40000000
15.77000000,39.82000000,1013.01000000,79.10000000,468.78000000
8.38000000,39.22000000,1015.03000000,75.14000000,478.82000000
7.94000000,35.77000000,1017.04000000,63.22000000,480.38000000
19.94000000,58.96000000,1014.16000000,66.27000000,455.55000000
16.55000000,41.66000000,1011.45000000,55.53000000,465.14000000
25.54000000,60.37000000,1006.49000000,71.54000000,436.14000000
25.13000000,59.44000000,1012.38000000,77.92000000,445.59000000
9.79000000,39.69000000,1002.36000000,93.86000000,471.61000000
22.17000000,60.27000000,1018.21000000,89.55000000,443.31000000
14.48000000,40.89000000,1011.39000000,82.18000000,470.44000000
13.70000000,45.64000000,1019.18000000,92.66000000,467.90000000
12.43000000,43.22000000,1008.93000000,77.42000000,468.01000000
8.47000000,41.03000000,1021.72000000,70.16000000,485.10000000
18.63000000,48.92000000,1011.37000000,71.72000000,450.29000000
20.06000000,44.90000000,1008.79000000,70.06000000,448.51000000
21.69000000,69.94000000,1010.70000000,80.80000000,443.67000000
33.75000000,64.96000000,1002.54000000,39.28000000,432.62000000
22.49000000,69.84000000,1006.78000000,73.76000000,437.57000000
29.36000000,68.94000000,1007.50000000,79.91000000,431.39000000
23.42000000,73.17000000,1012.07000000,88.39000000,438.22000000
13.52000000,42.07000000,1017.91000000,90.21000000,464.07000000
22.56000000,48.92000000,1010.70000000,51.63000000,445.07000000
28.53000000,68.08000000,1013.27000000,42.53000000,438.91000000
14.41000000,42.77000000,1019.84000000,82.54000000,465.89000000
9.01000000,38.56000000,1016.67000000,63.61000000,482.37000000
28.07000000,74.33000000,1012.00000000,71.69000000,428.87000000
8.44000000,41.17000000,1019.90000000,70.72000000,486.15000000
19.09000000,43.14000000,1012.34000000,45.75000000,463.30000000
18.50000000,52.08000000,1006.23000000,100.09000000,451.23000000
30.30000000,71.98000000,1004.40000000,55.60000000,426.52000000
12.66000000,43.67000000,1012.49000000,95.96000000,472.44000000
22.30000000,74.87000000,1009.69000000,86.18000000,442.78000000
21.43000000,59.14000000,1015.91000000,64.40000000,448.51000000
11.23000000,41.17000000,1019.36000000,56.85000000,475.85000000
29.23000000,68.14000000,1004.31000000,81.46000000,428.87000000
7.24000000,38.06000000,1020.60000000,85.36000000,481.83000000
22.08000000,45.61000000,1014.02000000,75.71000000,456.71000000
18.71000000,54.90000000,1017.12000000,74.79000000,456.88000000
10.12000000,40.00000000,1021.33000000,95.29000000,476.03000000
28.37000000,75.60000000,1017.48000000,55.19000000,439.25000000
20.67000000,63.56000000,1013.27000000,79.39000000,450.70000000
25.77000000,71.37000000,1008.88000000,78.96000000,433.45000000
17.74000000,50.88000000,1015.56000000,89.78000000,457.71000000
13.48000000,41.92000000,1030.20000000,65.96000000,463.90000000
20.27000000,57.76000000,1016.66000000,75.76000000,450.71000000
12.79000000,44.68000000,1022.51000000,99.55000000,465.75000000
9.70000000,37.14000000,1012.79000000,75.20000000,475.77000000
17.79000000,40.12000000,1012.74000000,79.03000000,459.13000000
19.13000000,42.18000000,1001.45000000,98.77000000,456.04000000
29.79000000,77.17000000,1009.68000000,64.00000000,432.84000000
24.82000000,57.19000000,1007.82000000,71.46000000,439.91000000
12.88000000,44.71000000,1018.73000000,51.95000000,469.12000000
20.78000000,60.84000000,1018.66000000,80.40000000,445.82000000
24.49000000,60.27000000,1018.96000000,72.62000000,440.87000000
14.77000000,44.47000000,1028.38000000,71.18000000,464.25000000
18.50000000,41.85000000,1015.81000000,64.78000000,466.80000000
22.72000000,62.40000000,1010.28000000,80.79000000,445.22000000
23.14000000,63.94000000,1017.49000000,53.19000000,446.57000000
16.71000000,46.18000000,1012.06000000,96.60000000,458.40000000
15.63000000,43.02000000,1012.57000000,40.32000000,466.69000000
25.14000000,69.13000000,1011.15000000,85.67000000,433.95000000
23.36000000,56.89000000,1014.23000000,78.34000000,440.51000000
